nohup: ignoring input
[23:09:03] === SVD (poison-only) — NO post-fit nudge ===
[23:09:08] Original users: 53,424
[23:09:08] Training baseline SVD on ORIGINAL...
[04:51:56] Scored 40,000/53,424 users for f_Mystery_200_pos7_neg0_sample...
[04:51:57] Scored 41,000/53,424 users for f_Mystery_200_pos7_neg0_sample...
[04:51:59] Scored 42,000/53,424 users for f_Mystery_200_pos7_neg0_sample...
[04:52:01] Scored 43,000/53,424 users for f_Mystery_200_pos7_neg0_sample...
[04:52:03] Scored 44,000/53,424 users for f_Mystery_200_pos7_neg0_sample...
[04:52:05] Scored 45,000/53,424 users for f_Mystery_200_pos7_neg0_sample...
[04:52:07] Scored 46,000/53,424 users for f_Mystery_200_pos7_neg0_sample...
[04:52:09] Scored 47,000/53,424 users for f_Mystery_200_pos7_neg0_sample...
[04:52:11] Scored 48,000/53,424 users for f_Mystery_200_pos7_neg0_sample...
[04:52:13] Scored 49,000/53,424 users for f_Mystery_200_pos7_neg0_sample...
[04:52:15] Scored 50,000/53,424 users for f_Mystery_200_pos7_neg0_sample...
[04:52:17] Scored 51,000/53,424 users for f_Mystery_200_pos7_neg0_sample...
[04:52:20] Scored 52,000/53,424 users for f_Mystery_200_pos7_neg0_sample...
[04:52:22] Scored 53,000/53,424 users for f_Mystery_200_pos7_neg0_sample...
[04:52:26] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0909/SVD/f_Mystery_200_pos7_neg0_sample_15recommendation.csv (801360 rows)
[04:52:30] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0909/SVD/f_Mystery_200_pos7_neg0_sample_25recommendation.csv (1335600 rows)
[04:52:37] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0909/SVD/f_Mystery_200_pos7_neg0_sample_35recommendation.csv (1869840 rows)
[04:52:41] [35/53] f_Mystery_25_pos7_neg0_sample — loading & training...
[05:00:02] Scored 1,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:00:06] Scored 2,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:00:08] Scored 3,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:00:10] Scored 4,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:00:12] Scored 5,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:00:14] Scored 6,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:00:16] Scored 7,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:00:18] Scored 8,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:00:20] Scored 9,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:00:22] Scored 10,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:00:25] Scored 11,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:00:27] Scored 12,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:00:29] Scored 13,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:00:31] Scored 14,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:00:33] Scored 15,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:00:35] Scored 16,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:00:38] Scored 17,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:00:40] Scored 18,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:00:42] Scored 19,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:00:44] Scored 20,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:00:47] Scored 21,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:00:49] Scored 22,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:00:51] Scored 23,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:00:53] Scored 24,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:00:55] Scored 25,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:00:57] Scored 26,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:00:59] Scored 27,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:01:02] Scored 28,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:01:04] Scored 29,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:01:06] Scored 30,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:01:09] Scored 31,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:01:11] Scored 32,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:01:13] Scored 33,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:01:15] Scored 34,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:01:18] Scored 35,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:01:20] Scored 36,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:01:22] Scored 37,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:01:24] Scored 38,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:01:26] Scored 39,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:01:29] Scored 40,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:01:31] Scored 41,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:01:33] Scored 42,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:01:35] Scored 43,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:01:37] Scored 44,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:01:40] Scored 45,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:01:42] Scored 46,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:01:44] Scored 47,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:01:47] Scored 48,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:01:49] Scored 49,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:01:52] Scored 50,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:01:54] Scored 51,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:01:56] Scored 52,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:01:58] Scored 53,000/53,424 users for f_Mystery_25_pos7_neg0_sample...
[05:02:02] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0909/SVD/f_Mystery_25_pos7_neg0_sample_15recommendation.csv (801360 rows)
[05:02:06] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0909/SVD/f_Mystery_25_pos7_neg0_sample_25recommendation.csv (1335600 rows)
[05:02:13] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0909/SVD/f_Mystery_25_pos7_neg0_sample_35recommendation.csv (1869840 rows)
[05:02:17] [36/53] f_Mystery_50_pos7_neg0_sample — loading & training...
[05:09:40] Scored 1,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:09:42] Scored 2,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:09:44] Scored 3,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:09:46] Scored 4,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:09:49] Scored 5,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:09:52] Scored 6,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:09:54] Scored 7,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:09:56] Scored 8,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:09:58] Scored 9,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:10:00] Scored 10,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:10:03] Scored 11,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:10:05] Scored 12,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:10:07] Scored 13,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:10:09] Scored 14,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:10:12] Scored 15,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:10:14] Scored 16,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:10:16] Scored 17,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:10:19] Scored 18,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:10:21] Scored 19,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:10:24] Scored 20,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:10:26] Scored 21,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:10:28] Scored 22,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:10:30] Scored 23,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:10:33] Scored 24,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:10:35] Scored 25,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:10:37] Scored 26,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:10:39] Scored 27,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:10:41] Scored 28,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:10:44] Scored 29,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:10:46] Scored 30,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:10:48] Scored 31,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:10:51] Scored 32,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:10:53] Scored 33,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:10:56] Scored 34,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:10:58] Scored 35,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:11:00] Scored 36,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:11:02] Scored 37,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:11:04] Scored 38,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:11:07] Scored 39,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:11:09] Scored 40,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:11:11] Scored 41,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:11:13] Scored 42,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:11:15] Scored 43,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:11:18] Scored 44,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:11:20] Scored 45,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:11:23] Scored 46,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:11:26] Scored 47,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:11:28] Scored 48,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:11:30] Scored 49,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:11:32] Scored 50,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:11:34] Scored 51,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:11:37] Scored 52,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:11:39] Scored 53,000/53,424 users for f_Mystery_50_pos7_neg0_sample...
[05:11:43] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0909/SVD/f_Mystery_50_pos7_neg0_sample_15recommendation.csv (801360 rows)
[05:11:48] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0909/SVD/f_Mystery_50_pos7_neg0_sample_25recommendation.csv (1335600 rows)
[05:11:54] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0909/SVD/f_Mystery_50_pos7_neg0_sample_35recommendation.csv (1869840 rows)
[05:11:58] [37/53] f_Nonfiction_100_pos7_neg0_sample — loading & training...
[05:19:26] Scored 1,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:19:28] Scored 2,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:19:31] Scored 3,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:19:33] Scored 4,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:19:35] Scored 5,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:19:37] Scored 6,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:19:39] Scored 7,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:19:42] Scored 8,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:19:44] Scored 9,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:19:46] Scored 10,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:19:48] Scored 11,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:19:50] Scored 12,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:19:53] Scored 13,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:19:55] Scored 14,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:19:57] Scored 15,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:20:00] Scored 16,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:20:02] Scored 17,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:20:04] Scored 18,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:20:06] Scored 19,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:20:08] Scored 20,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:20:10] Scored 21,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:20:12] Scored 22,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:20:14] Scored 23,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:20:16] Scored 24,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:20:18] Scored 25,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:20:21] Scored 26,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:20:23] Scored 27,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:20:25] Scored 28,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:20:27] Scored 29,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:20:29] Scored 30,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:20:32] Scored 31,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:20:34] Scored 32,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:20:36] Scored 33,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:20:38] Scored 34,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:20:40] Scored 35,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:20:42] Scored 36,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:20:44] Scored 37,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:20:46] Scored 38,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:20:48] Scored 39,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:20:50] Scored 40,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:20:53] Scored 41,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:20:55] Scored 42,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:20:57] Scored 43,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:20:59] Scored 44,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:21:01] Scored 45,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:21:04] Scored 46,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:21:06] Scored 47,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:21:08] Scored 48,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:21:10] Scored 49,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:21:12] Scored 50,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:21:14] Scored 51,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:21:16] Scored 52,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:21:19] Scored 53,000/53,424 users for f_Nonfiction_100_pos7_neg0_sample...
[05:21:23] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0909/SVD/f_Nonfiction_100_pos7_neg0_sample_15recommendation.csv (801360 rows)
[05:21:28] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0909/SVD/f_Nonfiction_100_pos7_neg0_sample_25recommendation.csv (1335600 rows)
[05:21:35] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0909/SVD/f_Nonfiction_100_pos7_neg0_sample_35recommendation.csv (1869840 rows)
[05:21:40] [38/53] f_Nonfiction_200_pos7_neg0_sample — loading & training...
[05:29:21] Scored 1,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:29:23] Scored 2,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:29:25] Scored 3,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:29:27] Scored 4,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:29:29] Scored 5,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:29:31] Scored 6,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:29:33] Scored 7,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:29:36] Scored 8,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:29:38] Scored 9,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:29:40] Scored 10,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:29:43] Scored 11,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:29:45] Scored 12,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:29:47] Scored 13,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:29:49] Scored 14,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:29:51] Scored 15,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:29:53] Scored 16,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:29:55] Scored 17,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:29:58] Scored 18,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:30:00] Scored 19,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:30:02] Scored 20,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:30:04] Scored 21,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:30:06] Scored 22,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:30:08] Scored 23,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:30:11] Scored 24,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:30:13] Scored 25,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:30:16] Scored 26,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:30:18] Scored 27,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:30:20] Scored 28,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:30:22] Scored 29,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:30:24] Scored 30,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:30:26] Scored 31,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:30:28] Scored 32,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:30:31] Scored 33,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:30:33] Scored 34,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:30:35] Scored 35,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:30:37] Scored 36,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:30:39] Scored 37,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:30:41] Scored 38,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:30:44] Scored 39,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:30:46] Scored 40,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:30:48] Scored 41,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:30:50] Scored 42,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:30:52] Scored 43,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:30:54] Scored 44,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:30:56] Scored 45,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:30:58] Scored 46,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:31:01] Scored 47,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:31:03] Scored 48,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:31:05] Scored 49,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:31:07] Scored 50,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:31:09] Scored 51,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:31:11] Scored 52,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:31:13] Scored 53,000/53,424 users for f_Nonfiction_200_pos7_neg0_sample...
[05:31:17] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0909/SVD/f_Nonfiction_200_pos7_neg0_sample_15recommendation.csv (801360 rows)
[05:31:22] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0909/SVD/f_Nonfiction_200_pos7_neg0_sample_25recommendation.csv (1335600 rows)
